strategy,entry_ts,exit_ts,side,entry_price,exit_price,net_pnl,outcome,bars_held_minutes,reason
orb_30,2024-07-12T14:00:00+00:00,2024-07-12T14:30:00+00:00,buy,5661.75,5668.25,31.26,force_close_session,30,orb30_long
orb_30,2024-07-16T14:02:00+00:00,2024-07-16T14:30:00+00:00,sell,5694.0,5696.0,-22.48,force_close_session,28,orb30_short
orb_30,2024-07-17T14:06:00+00:00,2024-07-17T14:30:00+00:00,sell,5652.25,5654.5,-12.49,force_close_session,24,orb30_short
orb_30,2024-07-18T14:04:00+00:00,2024-07-18T14:30:00+00:00,buy,5658.5,5649.5,-92.48,stop,26,orb30_long
orb_30,2024-07-19T14:26:00+00:00,2024-07-19T14:30:00+00:00,sell,5576.5,5574.5,8.76,force_close_session,4,orb30_short
orb_30,2024-07-22T14:00:00+00:00,2024-07-22T14:30:00+00:00,sell,5584.25,5595.25,-56.24,force_close_session,30,orb30_short
orb_30,2024-07-23T14:06:00+00:00,2024-07-23T14:30:00+00:00,buy,5622.5,5622.5,-1.24,force_close_session,24,orb30_long
orb_30,2024-07-24T14:08:00+00:00,2024-07-24T14:30:00+00:00,sell,5522.25,5519.5,12.51,force_close_session,22,orb30_short
orb_30,2024-07-25T14:00:00+00:00,2024-07-25T14:28:00+00:00,sell,5449.75,5464.25,-73.74,stop,28,orb30_short
orb_30,2024-07-26T14:00:00+00:00,2024-07-26T14:06:00+00:00,buy,5491.75,5479.0,-64.99,stop,6,orb30_long
orb_30,2024-07-29T14:00:00+00:00,2024-07-29T14:12:00+00:00,buy,5524.25,5511.25,-66.24,stop,12,orb30_long
orb_30,2024-07-30T14:00:00+00:00,2024-07-30T14:30:00+00:00,sell,5507.75,5503.5,20.01,force_close_session,30,orb30_short
orb_30,2024-07-31T14:04:00+00:00,2024-07-31T14:30:00+00:00,buy,5547.5,5562.75,75.01,target,26,orb30_long
orb_30,2024-08-01T14:08:00+00:00,2024-08-01T14:28:00+00:00,sell,5573.5,5550.75,112.51,target,20,orb30_short
orb_30,2024-08-07T14:00:00+00:00,2024-08-07T14:18:00+00:00,buy,5357.5,5339.0,-93.74,stop,18,orb30_long
orb_30,2024-08-09T14:12:00+00:00,2024-08-09T14:30:00+00:00,buy,5357.0,5338.0,-96.24,stop,18,orb30_long
orb_30,2024-08-14T14:10:00+00:00,2024-08-14T14:30:00+00:00,sell,5447.25,5456.5,-47.49,force_close_session,20,orb30_short
orb_30,2024-08-15T14:00:00+00:00,2024-08-15T14:04:00+00:00,buy,5542.25,5533.75,-87.48,stop,4,orb30_long
orb_30,2024-08-16T14:00:00+00:00,2024-08-16T14:30:00+00:00,buy,5564.25,5565.0,5.02,force_close_session,30,orb30_long
orb_30,2024-08-19T14:16:00+00:00,2024-08-19T14:22:00+00:00,sell,5576.25,5585.25,-92.48,stop,6,orb30_short
orb_30,2024-08-20T14:16:00+00:00,2024-08-20T14:30:00+00:00,sell,5624.75,5626.0,-7.49,force_close_session,14,orb30_short
orb_30,2024-08-21T14:14:00+00:00,2024-08-21T14:18:00+00:00,sell,5624.5,5633.0,-87.48,stop,4,orb30_short
orb_30,2024-08-22T14:06:00+00:00,2024-08-22T14:30:00+00:00,sell,5648.25,5643.75,21.26,force_close_session,24,orb30_short
orb_30,2024-08-23T14:04:00+00:00,2024-08-23T14:30:00+00:00,buy,5641.75,5657.75,78.76,force_close_session,26,orb30_long
orb_30,2024-08-26T14:08:00+00:00,2024-08-26T14:30:00+00:00,sell,5651.25,5648.5,12.51,force_close_session,22,orb30_short
orb_30,2024-08-27T14:22:00+00:00,2024-08-27T14:30:00+00:00,buy,5632.75,5639.5,32.51,force_close_session,8,orb30_long
orb_30,2024-08-29T14:00:00+00:00,2024-08-29T14:18:00+00:00,buy,5642.0,5630.0,-61.24,stop,18,orb30_long
orb_30,2024-08-30T14:02:00+00:00,2024-08-30T14:20:00+00:00,buy,5643.0,5635.0,-82.48,stop,18,orb30_long
orb_30,2024-09-02T14:10:00+00:00,2024-09-02T14:30:00+00:00,sell,5655.0,5658.25,-87.45,stop,20,orb30_short
orb_30,2024-09-03T14:02:00+00:00,2024-09-03T14:30:00+00:00,sell,5597.5,5593.75,17.51,force_close_session,28,orb30_short
orb_30,2024-09-05T14:00:00+00:00,2024-09-05T14:30:00+00:00,buy,5549.0,5549.25,0.01,force_close_session,30,orb30_long
orb_30,2024-09-09T14:08:00+00:00,2024-09-09T14:24:00+00:00,buy,5471.5,5464.0,-77.48,stop,16,orb30_long
orb_30,2024-09-10T14:04:00+00:00,2024-09-10T14:08:00+00:00,sell,5488.5,5496.25,-79.98,stop,4,orb30_short
orb_30,2024-09-12T14:16:00+00:00,2024-09-12T14:30:00+00:00,buy,5631.0,5631.25,0.01,force_close_session,14,orb30_long
orb_30,2024-09-13T14:10:00+00:00,2024-09-13T14:30:00+00:00,buy,5684.25,5674.75,-97.48,stop,20,orb30_long
orb_30,2024-09-17T14:06:00+00:00,2024-09-17T14:30:00+00:00,buy,5727.75,5730.75,27.52,force_close_session,24,orb30_long
orb_30,2024-09-18T14:10:00+00:00,2024-09-18T14:30:00+00:00,sell,5693.0,5700.5,-77.48,force_close_session,20,orb30_short
orb_30,2024-09-19T14:28:00+00:00,2024-09-19T14:30:00+00:00,buy,5781.5,5781.5,-1.24,force_close_session,2,orb30_long
orb_30,2024-09-20T14:10:00+00:00,2024-09-20T14:30:00+00:00,sell,5749.75,5754.25,-47.48,force_close_session,20,orb30_short
orb_30,2024-09-23T14:10:00+00:00,2024-09-23T14:30:00+00:00,buy,5776.25,5779.0,25.02,force_close_session,20,orb30_long
orb_30,2024-09-24T14:00:00+00:00,2024-09-24T14:30:00+00:00,sell,5766.25,5761.75,21.26,force_close_session,30,orb30_short
orb_30,2024-09-26T14:06:00+00:00,2024-09-26T14:30:00+00:00,sell,5808.5,5806.25,10.01,force_close_session,24,orb30_short
orb_30,2024-09-27T14:02:00+00:00,2024-09-27T14:04:00+00:00,buy,5814.75,5809.75,-78.72,stop,2,orb30_long
orb_30,2024-09-30T14:24:00+00:00,2024-09-30T14:28:00+00:00,sell,5779.0,5785.5,-101.22,stop,4,orb30_short
orb_30,2024-10-02T14:02:00+00:00,2024-10-02T14:30:00+00:00,buy,5753.0,5756.0,13.76,force_close_session,28,orb30_long
orb_30,2024-10-03T14:00:00+00:00,2024-10-03T14:14:00+00:00,buy,5757.5,5746.75,-54.99,stop,14,orb30_long
orb_30,2024-10-04T14:10:00+00:00,2024-10-04T14:30:00+00:00,sell,5764.0,5757.75,30.01,force_close_session,20,orb30_short
orb_30,2024-10-07T14:16:00+00:00,2024-10-07T14:30:00+00:00,buy,5786.5,5784.0,-27.48,force_close_session,14,orb30_long
orb_30,2024-10-08T14:00:00+00:00,2024-10-08T14:30:00+00:00,buy,5781.0,5777.5,-18.74,force_close_session,30,orb30_long
orb_30,2024-10-09T14:06:00+00:00,2024-10-09T14:30:00+00:00,buy,5808.0,5810.0,17.52,force_close_session,24,orb30_long
orb_30,2024-10-10T14:10:00+00:00,2024-10-10T14:30:00+00:00,buy,5833.0,5827.0,-31.24,force_close_session,20,orb30_long
orb_30,2024-10-11T14:04:00+00:00,2024-10-11T14:10:00+00:00,buy,5840.75,5854.75,137.52,target,6,orb30_long
orb_30,2024-10-14T14:24:00+00:00,2024-10-14T14:30:00+00:00,buy,5900.25,5899.75,-3.74,force_close_session,6,orb30_long
orb_30,2024-10-15T14:12:00+00:00,2024-10-15T14:30:00+00:00,sell,5903.5,5897.5,57.52,force_close_session,18,orb30_short
orb_30,2024-10-16T14:06:00+00:00,2024-10-16T14:30:00+00:00,buy,5865.25,5872.25,67.52,force_close_session,24,orb30_long
orb_30,2024-10-17T14:04:00+00:00,2024-10-17T14:30:00+00:00,sell,5895.5,5902.0,-33.74,force_close_session,26,orb30_short
orb_30,2024-10-21T14:14:00+00:00,2024-10-21T14:24:00+00:00,buy,5905.5,5901.0,-94.96,stop,10,orb30_long
orb_30,2024-10-22T14:06:00+00:00,2024-10-22T14:30:00+00:00,buy,5877.75,5872.5,-27.49,force_close_session,24,orb30_long
orb_30,2024-10-23T14:04:00+00:00,2024-10-23T14:06:00+00:00,sell,5866.75,5860.25,125.04,target,2,orb30_short
orb_30,2024-10-25T14:00:00+00:00,2024-10-25T14:30:00+00:00,buy,5893.75,5898.0,20.01,force_close_session,30,orb30_long
orb_30,2024-10-29T14:02:00+00:00,2024-10-29T14:30:00+00:00,buy,5858.75,5858.5,-2.49,force_close_session,28,orb30_long
orb_30,2024-10-30T14:00:00+00:00,2024-10-30T14:30:00+00:00,buy,5872.5,5880.5,38.76,force_close_session,30,orb30_long
orb_30,2024-10-31T14:04:00+00:00,2024-10-31T14:30:00+00:00,sell,5780.25,5770.25,48.76,force_close_session,26,orb30_short
orb_30,2024-11-01T14:06:00+00:00,2024-11-01T14:30:00+00:00,buy,5785.5,5803.25,87.51,force_close_session,24,orb30_long
orb_30,2024-11-04T15:06:00+00:00,2024-11-04T15:30:00+00:00,buy,5763.5,5767.25,17.51,force_close_session,24,orb30_long
orb_30,2024-11-05T15:04:00+00:00,2024-11-05T15:30:00+00:00,buy,5788.5,5786.75,-9.99,force_close_session,26,orb30_long
orb_30,2024-11-07T15:00:00+00:00,2024-11-07T15:30:00+00:00,buy,5987.75,5989.0,15.03,force_close_session,30,orb30_long
orb_30,2024-11-08T15:00:00+00:00,2024-11-08T15:04:00+00:00,buy,6017.25,6010.0,-74.98,stop,4,orb30_long
orb_30,2024-11-11T15:06:00+00:00,2024-11-11T15:30:00+00:00,sell,6031.5,6032.75,-14.98,force_close_session,24,orb30_short
orb_30,2024-11-12T15:02:00+00:00,2024-11-12T15:30:00+00:00,sell,6026.0,6023.0,41.28,force_close_session,28,orb30_short
orb_30,2024-11-13T15:04:00+00:00,2024-11-13T15:30:00+00:00,sell,6002.75,6005.5,-14.99,force_close_session,26,orb30_short
orb_30,2024-11-14T15:18:00+00:00,2024-11-14T15:30:00+00:00,sell,5992.75,6005.5,-64.99,force_close_session,12,orb30_short
orb_30,2024-11-15T15:00:00+00:00,2024-11-15T15:30:00+00:00,sell,5921.25,5907.5,67.51,force_close_session,30,orb30_short
orb_30,2024-11-18T15:04:00+00:00,2024-11-18T15:30:00+00:00,buy,5904.0,5911.5,72.52,force_close_session,26,orb30_long
orb_30,2024-11-19T15:28:00+00:00,2024-11-19T15:30:00+00:00,buy,5900.75,5900.5,-2.49,force_close_session,2,orb30_long
orb_30,2024-11-25T15:10:00+00:00,2024-11-25T15:30:00+00:00,sell,6011.25,6021.75,-53.74,force_close_session,20,orb30_short
orb_30,2024-11-26T15:16:00+00:00,2024-11-26T15:30:00+00:00,sell,6013.5,6018.75,-54.98,force_close_session,14,orb30_short
orb_30,2024-11-27T15:12:00+00:00,2024-11-27T15:30:00+00:00,sell,6027.25,6022.0,75.03,force_close_session,18,orb30_short
orb_30,2024-11-28T15:04:00+00:00,2024-11-28T15:30:00+00:00,buy,6029.0,6030.0,26.32,force_close_session,26,orb30_long
orb_30,2024-11-29T15:00:00+00:00,2024-11-29T15:30:00+00:00,buy,6034.75,6040.5,55.02,force_close_session,30,orb30_long
orb_30,2024-12-03T15:20:00+00:00,2024-12-03T15:30:00+00:00,sell,6051.75,6049.25,33.78,force_close_session,10,orb30_short
orb_30,2024-12-04T15:12:00+00:00,2024-12-04T15:30:00+00:00,sell,6077.75,6080.0,-49.96,force_close_session,18,orb30_short
orb_30,2024-12-05T15:00:00+00:00,2024-12-05T15:10:00+00:00,buy,6102.75,6098.5,-89.96,stop,10,orb30_long
orb_30,2024-12-09T15:10:00+00:00,2024-12-09T15:26:00+00:00,sell,6089.75,6083.0,130.04,target,16,orb30_short
orb_30,2024-12-10T15:18:00+00:00,2024-12-10T15:30:00+00:00,buy,6073.0,6069.25,-39.98,force_close_session,12,orb30_long
orb_30,2024-12-11T15:04:00+00:00,2024-12-11T15:30:00+00:00,buy,6084.5,6083.5,-18.72,force_close_session,26,orb30_long
orb_30,2024-12-12T15:08:00+00:00,2024-12-12T15:22:00+00:00,sell,6138.5,6145.5,-72.48,stop,14,orb30_short
orb_30,2024-12-13T15:02:00+00:00,2024-12-13T15:30:00+00:00,sell,6140.75,6132.25,82.52,force_close_session,28,orb30_short
orb_30,2024-12-16T15:00:00+00:00,2024-12-16T15:12:00+00:00,buy,6150.75,6145.25,-86.22,stop,12,orb30_long
orb_30,2024-12-17T15:10:00+00:00,2024-12-17T15:30:00+00:00,sell,6120.0,6117.5,22.52,force_close_session,20,orb30_short
orb_30,2024-12-18T15:02:00+00:00,2024-12-18T15:30:00+00:00,buy,6130.25,6137.0,97.53,force_close_session,28,orb30_long
orb_30,2024-12-19T15:00:00+00:00,2024-12-19T15:30:00+00:00,sell,5971.75,5961.0,52.51,force_close_session,30,orb30_short
orb_30,2024-12-20T15:12:00+00:00,2024-12-20T15:28:00+00:00,buy,5932.25,5958.0,127.51,target,16,orb30_long
orb_30,2024-12-23T15:12:00+00:00,2024-12-23T15:30:00+00:00,sell,5975.25,5981.25,-31.24,force_close_session,18,orb30_short
orb_30,2024-12-24T15:00:00+00:00,2024-12-24T15:30:00+00:00,buy,6061.5,6069.25,37.51,force_close_session,30,orb30_long
orb_30,2024-12-27T15:00:00+00:00,2024-12-27T15:30:00+00:00,sell,6029.25,6007.5,107.51,force_close_session,30,orb30_short
orb_30,2024-12-30T15:02:00+00:00,2024-12-30T15:30:00+00:00,sell,5924.25,5922.0,10.01,force_close_session,28,orb30_short
orb_30,2024-12-31T15:08:00+00:00,2024-12-31T15:18:00+00:00,sell,5957.5,5969.5,-61.24,stop,10,orb30_short
orb_30,2025-01-03T15:20:00+00:00,2025-01-03T15:26:00+00:00,sell,5936.0,5952.0,-81.24,stop,6,orb30_short
orb_30,2025-01-06T15:08:00+00:00,2025-01-06T15:30:00+00:00,buy,6055.25,6060.0,22.51,force_close_session,22,orb30_long
orb_30,2025-01-08T15:14:00+00:00,2025-01-08T15:30:00+00:00,sell,5928.5,5930.5,-11.24,force_close_session,16,orb30_short
orb_30,2025-01-15T15:02:00+00:00,2025-01-15T15:30:00+00:00,buy,5985.75,5985.5,-2.49,force_close_session,28,orb30_long
orb_30,2025-01-16T15:00:00+00:00,2025-01-16T15:10:00+00:00,sell,5976.0,5991.5,-78.74,stop,10,orb30_short
orb_30,2025-01-17T15:04:00+00:00,2025-01-17T15:22:00+00:00,buy,6032.0,6021.5,-53.74,stop,18,orb30_long
orb_30,2025-01-20T15:02:00+00:00,2025-01-20T15:30:00+00:00,sell,6061.75,6056.5,50.02,force_close_session,28,orb30_short
orb_30,2025-01-21T15:10:00+00:00,2025-01-21T15:30:00+00:00,sell,6049.0,6062.0,-66.24,stop,20,orb30_short
orb_30,2025-01-22T15:00:00+00:00,2025-01-22T15:02:00+00:00,buy,6123.25,6116.75,-101.22,stop,2,orb30_long
orb_30,2025-01-24T15:10:00+00:00,2025-01-24T15:30:00+00:00,sell,6150.0,6147.5,22.52,force_close_session,20,orb30_short
orb_30,2025-01-28T15:16:00+00:00,2025-01-28T15:30:00+00:00,buy,6059.75,6076.0,80.01,force_close_session,14,orb30_long
orb_30,2025-01-30T15:06:00+00:00,2025-01-30T15:30:00+00:00,sell,6083.0,6076.0,33.76,force_close_session,24,orb30_short
orb_30,2025-01-31T15:00:00+00:00,2025-01-31T15:30:00+00:00,buy,6132.5,6137.5,47.52,force_close_session,30,orb30_long
orb_30,2025-02-03T15:00:00+00:00,2025-02-03T15:22:00+00:00,sell,5960.75,5975.25,-73.74,stop,22,orb30_short
orb_30,2025-02-04T15:00:00+00:00,2025-02-04T15:30:00+00:00,buy,6040.5,6051.0,51.26,force_close_session,30,orb30_long
orb_30,2025-02-05T15:02:00+00:00,2025-02-05T15:24:00+00:00,sell,6033.75,6047.25,-68.74,stop,22,orb30_short
orb_30,2025-02-06T15:28:00+00:00,2025-02-06T15:30:00+00:00,sell,6093.0,6093.0,-3.72,force_close_session,2,orb30_short
orb_30,2025-02-07T15:00:00+00:00,2025-02-07T15:04:00+00:00,sell,6103.75,6086.5,85.01,target,4,orb30_short
orb_30,2025-02-10T15:04:00+00:00,2025-02-10T15:30:00+00:00,buy,6085.0,6088.5,16.26,force_close_session,26,orb30_long
orb_30,2025-02-11T15:00:00+00:00,2025-02-11T15:04:00+00:00,buy,6077.25,6069.75,-77.48,stop,4,orb30_long
orb_30,2025-02-12T15:24:00+00:00,2025-02-12T15:30:00+00:00,buy,6057.0,6053.25,-19.99,force_close_session,6,orb30_long
orb_30,2025-02-13T15:02:00+00:00,2025-02-13T15:30:00+00:00,buy,6092.0,6099.0,33.76,force_close_session,28,orb30_long
orb_30,2025-02-14T15:06:00+00:00,2025-02-14T15:18:00+00:00,buy,6143.5,6137.0,-101.22,stop,12,orb30_long
orb_30,2025-02-18T15:00:00+00:00,2025-02-18T15:30:00+00:00,sell,6129.25,6130.75,-17.48,force_close_session,30,orb30_short
orb_30,2025-02-19T15:10:00+00:00,2025-02-19T15:16:00+00:00,sell,6130.25,6133.5,-87.45,stop,6,orb30_short
orb_30,2025-02-20T15:02:00+00:00,2025-02-20T15:30:00+00:00,sell,6114.25,6123.75,-48.74,force_close_session,28,orb30_short
orb_30,2025-02-21T15:02:00+00:00,2025-02-21T15:28:00+00:00,sell,6112.0,6095.75,80.01,target,26,orb30_short
orb_30,2025-02-26T15:02:00+00:00,2025-02-26T15:30:00+00:00,buy,6006.75,6007.25,1.26,force_close_session,28,orb30_long
orb_30,2025-02-28T15:00:00+00:00,2025-02-28T15:30:00+00:00,buy,5887.75,5907.25,96.26,force_close_session,30,orb30_long
orb_30,2025-03-06T15:02:00+00:00,2025-03-06T15:18:00+00:00,buy,5779.5,5799.75,100.01,target,16,orb30_long
orb_30,2025-03-10T14:00:00+00:00,2025-03-10T14:30:00+00:00,sell,5678.75,5671.0,37.51,force_close_session,30,orb30_short
orb_30,2025-03-11T14:18:00+00:00,2025-03-11T14:30:00+00:00,sell,5596.25,5574.25,108.76,force_close_session,12,orb30_short
orb_30,2025-03-19T14:04:00+00:00,2025-03-19T14:30:00+00:00,buy,5706.75,5704.75,-11.24,force_close_session,26,orb30_long
orb_30,2025-03-24T14:18:00+00:00,2025-03-24T14:30:00+00:00,buy,5804.75,5806.0,5.01,force_close_session,12,orb30_long
orb_30,2025-03-25T14:28:00+00:00,2025-03-25T14:30:00+00:00,buy,5830.75,5831.0,0.02,force_close_session,2,orb30_long
orb_30,2025-03-26T14:24:00+00:00,2025-03-26T14:30:00+00:00,sell,5802.5,5806.0,-18.74,force_close_session,6,orb30_short
orb_30,2025-03-27T14:00:00+00:00,2025-03-27T14:30:00+00:00,buy,5756.25,5766.0,47.51,force_close_session,30,orb30_long
orb_30,2025-03-28T14:02:00+00:00,2025-03-28T14:12:00+00:00,sell,5705.0,5685.0,98.76,target,10,orb30_short
orb_30,2025-04-01T14:06:00+00:00,2025-04-01T14:30:00+00:00,sell,5619.75,5615.0,22.51,force_close_session,24,orb30_short
orb_30,2025-04-15T14:24:00+00:00,2025-04-15T14:30:00+00:00,sell,5443.75,5446.25,-13.74,force_close_session,6,orb30_short
orb_30,2025-04-22T14:06:00+00:00,2025-04-22T14:30:00+00:00,buy,5271.0,5275.75,22.51,force_close_session,24,orb30_long
orb_30,2025-04-25T14:26:00+00:00,2025-04-25T14:30:00+00:00,sell,5488.5,5489.25,-4.99,force_close_session,4,orb30_short
orb_30,2025-04-28T14:00:00+00:00,2025-04-28T14:20:00+00:00,sell,5542.25,5561.25,-96.24,stop,20,orb30_short
orb_30,2025-04-29T14:04:00+00:00,2025-04-29T14:20:00+00:00,buy,5562.0,5543.75,-92.49,stop,16,orb30_long
orb_30,2025-05-01T14:22:00+00:00,2025-05-01T14:30:00+00:00,buy,5657.0,5661.5,21.26,force_close_session,8,orb30_long
orb_30,2025-05-02T14:16:00+00:00,2025-05-02T14:30:00+00:00,buy,5697.25,5703.25,28.76,force_close_session,14,orb30_long
orb_30,2025-05-05T14:00:00+00:00,2025-05-05T14:06:00+00:00,buy,5680.0,5663.5,-83.74,stop,6,orb30_long
