strategy,entry_ts,exit_ts,side,entry_price,exit_price,net_pnl,outcome,bars_held_minutes,reason
overnight_momentum,2024-12-02T23:00:00+00:00,2024-12-03T14:00:00+00:00,sell,6061.25,6061.0,0.05,force_close_session,900,overnight_short_weak
overnight_momentum,2024-12-03T23:00:00+00:00,2024-12-04T04:20:00+00:00,sell,6063.75,6071.75,-206.2,stop,320,overnight_short_weak
overnight_momentum,2024-12-04T23:00:00+00:00,2024-12-05T14:00:00+00:00,sell,6093.75,6096.25,-68.7,force_close_session,900,overnight_short_weak
overnight_momentum,2024-12-05T23:00:00+00:00,2024-12-06T13:30:00+00:00,buy,6084.25,6076.25,-206.2,stop,870,overnight_long_weak
overnight_momentum,2024-12-09T23:00:00+00:00,2024-12-10T14:00:00+00:00,buy,6063.5,6066.75,75.05,force_close_session,900,overnight_long_weak
overnight_momentum,2024-12-10T23:00:00+00:00,2024-12-11T07:30:00+00:00,buy,6053.75,6045.75,-206.2,stop,510,overnight_long_weak
overnight_momentum,2024-12-11T23:00:00+00:00,2024-12-12T00:00:00+00:00,sell,6085.5,6093.5,-206.2,stop,60,overnight_short_weak
overnight_momentum,2024-12-12T23:00:00+00:00,2024-12-13T08:06:00+00:00,sell,6132.25,6140.25,-206.2,stop,546,overnight_short_strong
overnight_momentum,2024-12-16T23:00:00+00:00,2024-12-17T06:50:00+00:00,buy,6148.5,6140.5,-206.2,stop,470,overnight_long_weak
overnight_momentum,2024-12-17T23:00:00+00:00,2024-12-18T01:10:00+00:00,sell,6121.0,6129.0,-206.2,stop,130,overnight_short_strong
overnight_momentum,2024-12-18T23:00:00+00:00,2024-12-19T05:58:00+00:00,buy,5943.75,5935.75,-206.2,stop,418,overnight_long_weak
overnight_momentum,2024-12-19T23:00:00+00:00,2024-12-19T23:12:00+00:00,buy,5942.75,5934.75,-206.2,stop,12,overnight_long_strong
overnight_momentum,2024-12-23T23:00:00+00:00,2024-12-24T14:00:00+00:00,sell,6039.5,6047.5,-206.2,stop,900,overnight_short_weak
overnight_momentum,2024-12-26T23:00:00+00:00,2024-12-27T13:24:00+00:00,sell,6093.25,6069.25,593.8,target,864,overnight_short_weak
overnight_momentum,2024-12-30T23:00:00+00:00,2024-12-31T01:46:00+00:00,sell,5952.0,5960.0,-206.2,stop,166,overnight_short_weak
overnight_momentum,2025-01-02T23:00:00+00:00,2025-01-03T00:28:00+00:00,sell,5918.75,5926.75,-206.2,stop,88,overnight_short_strong
overnight_momentum,2025-01-06T23:00:00+00:00,2025-01-07T00:04:00+00:00,buy,6031.25,6023.25,-206.2,stop,64,overnight_long_weak
overnight_momentum,2025-01-07T23:00:00+00:00,2025-01-08T00:12:00+00:00,sell,5953.25,5961.25,-206.2,stop,72,overnight_short_weak
overnight_momentum,2025-01-08T23:00:00+00:00,2025-01-09T08:04:00+00:00,sell,5953.75,5929.75,593.8,target,544,overnight_short_strong
overnight_momentum,2025-01-13T23:00:00+00:00,2025-01-13T23:32:00+00:00,sell,5887.75,5895.75,-206.2,stop,32,overnight_short_weak
overnight_momentum,2025-01-14T23:00:00+00:00,2025-01-15T11:38:00+00:00,sell,5889.5,5897.5,-206.2,stop,758,overnight_short_weak
overnight_momentum,2025-01-15T23:00:00+00:00,2025-01-16T00:12:00+00:00,sell,5988.25,5996.25,-206.2,stop,72,overnight_short_weak
overnight_momentum,2025-01-16T23:00:00+00:00,2025-01-17T09:12:00+00:00,buy,5971.5,5995.5,593.8,target,612,overnight_long_strong
overnight_momentum,2025-01-21T23:00:00+00:00,2025-01-22T13:28:00+00:00,buy,6094.5,6118.5,593.8,target,868,overnight_long_weak
overnight_momentum,2025-01-22T23:00:00+00:00,2025-01-23T02:04:00+00:00,buy,6119.75,6111.75,-206.2,stop,184,overnight_long_strong
overnight_momentum,2025-01-23T23:00:00+00:00,2025-01-24T14:00:00+00:00,buy,6146.75,6143.25,-93.7,force_close_session,900,overnight_long_weak
overnight_momentum,2025-01-27T23:00:00+00:00,2025-01-28T01:58:00+00:00,sell,6058.0,6034.0,593.8,target,178,overnight_short_weak
overnight_momentum,2025-01-28T23:00:00+00:00,2025-01-29T13:32:00+00:00,buy,6087.75,6079.75,-206.2,stop,872,overnight_long_weak
overnight_momentum,2025-01-29T23:00:00+00:00,2025-01-30T00:42:00+00:00,sell,6072.5,6080.5,-206.2,stop,102,overnight_short_weak
overnight_momentum,2025-01-30T23:00:00+00:00,2025-01-31T01:44:00+00:00,sell,6107.0,6115.0,-206.2,stop,164,overnight_short_strong
overnight_momentum,2025-02-03T23:00:00+00:00,2025-02-04T00:04:00+00:00,buy,6060.5,6052.5,-206.2,stop,64,overnight_long_strong
overnight_momentum,2025-02-04T23:00:00+00:00,2025-02-05T09:42:00+00:00,sell,6045.5,6021.5,593.8,target,642,overnight_short_weak
overnight_momentum,2025-02-05T23:00:00+00:00,2025-02-06T14:00:00+00:00,buy,6088.75,6101.0,300.05,force_close_session,900,overnight_long_weak
overnight_momentum,2025-02-06T23:00:00+00:00,2025-02-06T23:14:00+00:00,sell,6092.0,6100.0,-206.2,stop,14,overnight_short_weak
overnight_momentum,2025-02-10T23:00:00+00:00,2025-02-10T23:24:00+00:00,buy,6083.0,6075.0,-206.2,stop,24,overnight_long_weak
