strategy,entry_ts,exit_ts,side,entry_price,exit_price,net_pnl,outcome,bars_held_minutes,reason
boundary,2025-11-13T23:32:00+00:00,2025-11-13T23:38:00+00:00,sell,6774.0,6769.0,47.52,target,6,boundary_fade_onh
boundary,2025-11-17T11:24:00+00:00,2025-11-17T11:32:00+00:00,sell,6773.5,6775.75,-24.98,stop,8,boundary_fade_orh
boundary,2025-11-17T14:54:00+00:00,2025-11-17T14:56:00+00:00,sell,6772.25,6767.25,23.76,target,2,boundary_fade_orh
boundary,2025-11-24T09:02:00+00:00,2025-11-24T09:08:00+00:00,sell,6667.75,6662.75,23.76,target,6,boundary_fade_onh
boundary,2025-11-26T23:10:00+00:00,2025-11-27T03:12:00+00:00,sell,6832.0,6827.0,23.76,target,242,boundary_fade_onh
boundary,2025-11-27T13:08:00+00:00,2025-11-27T13:12:00+00:00,buy,6826.75,6824.75,-22.48,stop,4,boundary_fade_orl
boundary,2025-12-04T14:58:00+00:00,2025-12-04T15:08:00+00:00,buy,6853.25,6858.25,23.76,target,10,boundary_fade_orl
boundary,2025-12-09T03:54:00+00:00,2025-12-09T05:52:00+00:00,sell,6862.75,6857.75,23.76,target,118,boundary_fade_orh
boundary,2025-12-11T12:26:00+00:00,2025-12-11T12:34:00+00:00,sell,6932.0,6934.5,-13.74,stop,8,boundary_fade_orh
boundary,2025-12-12T12:02:00+00:00,2025-12-12T12:10:00+00:00,buy,6951.25,6956.25,23.76,target,8,boundary_fade_onl
boundary,2025-12-17T12:34:00+00:00,2025-12-17T13:14:00+00:00,sell,6880.75,6875.75,23.76,target,40,boundary_fade_onh
boundary,2025-12-22T12:50:00+00:00,2025-12-22T13:24:00+00:00,buy,6913.75,6918.75,23.76,target,34,boundary_fade_orl
boundary,2025-12-29T14:12:00+00:00,2025-12-29T14:14:00+00:00,buy,6948.75,6946.5,-24.98,stop,2,boundary_fade_orl
boundary,2025-12-30T04:56:00+00:00,2025-12-30T06:24:00+00:00,sell,6956.5,6951.5,47.52,target,88,boundary_fade_onh
boundary,2025-12-31T10:02:00+00:00,2025-12-31T11:02:00+00:00,buy,6923.75,6928.75,23.76,target,60,boundary_fade_onl
boundary,2026-01-06T02:18:00+00:00,2026-01-06T03:36:00+00:00,buy,6947.0,6952.0,23.76,target,78,boundary_fade_orl
boundary,2026-01-07T10:32:00+00:00,2026-01-07T11:34:00+00:00,buy,6976.0,6981.0,47.52,target,62,boundary_fade_onl
boundary,2026-01-09T01:36:00+00:00,2026-01-09T02:18:00+00:00,buy,6955.0,6960.0,47.52,target,42,boundary_fade_onl
boundary,2026-01-12T08:40:00+00:00,2026-01-12T09:06:00+00:00,buy,6951.5,6956.5,23.76,target,26,boundary_fade_onl
boundary,2026-01-16T10:12:00+00:00,2026-01-16T10:30:00+00:00,sell,7000.5,7003.0,-13.74,stop,18,boundary_fade_orh
boundary,2026-01-20T07:00:00+00:00,2026-01-20T07:14:00+00:00,sell,6888.0,6883.0,23.76,target,14,boundary_fade_orh
boundary,2026-01-22T03:38:00+00:00,2026-01-22T04:14:00+00:00,buy,6931.75,6929.25,-13.74,stop,36,boundary_fade_orl
boundary,2026-01-23T10:34:00+00:00,2026-01-23T11:02:00+00:00,buy,6927.25,6932.25,23.76,target,28,boundary_fade_orl
boundary,2026-01-23T13:58:00+00:00,2026-01-23T14:24:00+00:00,buy,6927.75,6932.75,23.76,target,26,boundary_fade_orl
boundary,2026-01-29T08:46:00+00:00,2026-01-29T08:50:00+00:00,sell,7027.5,7022.5,23.76,target,4,boundary_fade_onh
boundary,2026-01-29T23:38:00+00:00,2026-01-29T23:54:00+00:00,sell,6992.5,6987.5,23.76,target,16,boundary_fade_onh
boundary,2026-02-13T02:32:00+00:00,2026-02-13T03:18:00+00:00,sell,6860.75,6855.75,23.76,target,46,boundary_fade_orh
boundary,2026-02-13T14:02:00+00:00,2026-02-13T14:04:00+00:00,sell,6860.0,6855.0,23.76,target,2,boundary_fade_orh
boundary,2026-02-18T09:42:00+00:00,2026-02-18T09:56:00+00:00,sell,6902.75,6897.75,47.52,target,14,boundary_fade_onh
boundary,2026-02-23T14:58:00+00:00,2026-02-23T15:00:00+00:00,buy,6894.75,6891.25,-18.74,stop,2,boundary_fade_orl
boundary,2026-03-12T06:54:00+00:00,2026-03-12T07:00:00+00:00,sell,6780.0,6783.25,-17.49,stop,6,boundary_fade_orh
boundary,2026-03-13T01:38:00+00:00,2026-03-13T01:46:00+00:00,buy,6754.5,6752.25,-24.98,stop,8,boundary_fade_orl
boundary,2026-03-19T02:36:00+00:00,2026-03-19T02:48:00+00:00,sell,6692.75,6687.75,23.76,target,12,boundary_fade_onh
boundary,2026-03-25T20:30:00+00:00,2026-03-25T20:58:00+00:00,buy,6636.75,6641.75,23.76,target,28,boundary_fade_onl
boundary,2026-04-06T19:04:00+00:00,2026-04-06T19:30:00+00:00,sell,6647.0,6642.0,23.76,target,26,boundary_fade_orh
boundary,2026-04-08T10:36:00+00:00,2026-04-08T11:04:00+00:00,sell,6834.75,6829.75,23.76,target,28,boundary_fade_orh
boundary,2026-04-08T13:02:00+00:00,2026-04-08T13:18:00+00:00,sell,6835.0,6830.0,23.76,target,16,boundary_fade_orh
boundary,2026-04-10T08:56:00+00:00,2026-04-10T09:18:00+00:00,buy,6851.25,6856.25,47.52,target,22,boundary_fade_onl
boundary,2026-04-14T12:22:00+00:00,2026-04-14T12:28:00+00:00,buy,6939.75,6944.75,23.76,target,6,boundary_fade_orl
boundary,2026-04-16T06:50:00+00:00,2026-04-16T07:52:00+00:00,sell,7077.25,7072.25,47.52,target,62,boundary_fade_onh
boundary,2026-04-16T13:08:00+00:00,2026-04-16T13:22:00+00:00,sell,7072.75,7067.75,47.52,target,14,boundary_fade_orh
boundary,2026-04-20T20:24:00+00:00,2026-04-20T20:32:00+00:00,sell,7147.5,7149.25,-19.98,stop,8,boundary_fade_onh
boundary,2026-04-21T00:38:00+00:00,2026-04-21T00:46:00+00:00,buy,7150.75,7155.75,47.52,target,8,boundary_fade_onl
boundary,2026-04-21T11:36:00+00:00,2026-04-21T11:58:00+00:00,sell,7181.0,7176.0,23.76,target,22,boundary_fade_onh
boundary,2026-04-27T11:28:00+00:00,2026-04-27T12:24:00+00:00,sell,7196.75,7191.75,23.76,target,56,boundary_fade_orh
